Date,DecimalYear,Mean_SAT,Hydrological_Year,Mean_RIC,Mean_SAT_MA10
2000-12-08,2000.9363449691991,-17.641442408821106,2001,0.8064307673726075,-19.880382365437686
2000-12-09,2000.9390828199862,-12.2946706639637,2001,0.8059442714208899,-19.3551638141517
2000-12-10,2000.9418206707735,-10.5206113909595,2001,0.6916480913676829,-18.19214587729135
2000-12-11,2000.9445585215606,-11.922863146811661,2001,0.6810568225240874,-16.290818589143857
2000-12-12,2000.9472963723476,-13.320672826759045,2001,0.6791569143877442,-14.632807175489571
2000-12-13,2000.950034223135,-16.239532457113047,2001,0.67987443846308,-13.40991110581778
2000-12-14,2000.952772073922,-13.931375014824726,2001,0.6777220211981402,-13.079358115639991
2000-12-15,2000.955509924709,-12.535210021429032,2001,0.6898228734040953,-13.408567349998284
2000-12-16,2000.9582477754961,-12.560880381413742,2001,0.6900336383271879,-14.164852491724835
2000-12-17,2000.9609856262834,-13.131852746082231,2001,0.7006457815462198,-14.90105553131607
2000-12-18,2000.9637234770705,-14.335912507043206,2001,0.7135799832484345,-15.580080900268616
2000-12-19,2000.9664613278576,-15.58676300754666,2001,0.7283357423245606,-16.110331371257836
2000-12-20,2000.9691991786447,-18.08346280822499,2001,0.7392821291969617,-16.7069036947828
2000-12-21,2000.971937029432,-19.284893542724017,2001,0.8239683009664498,-17.40195495080827
2000-12-22,2000.974674880219,-20.110926516284515,2001,0.8429283397064357,-18.057430255324142
2000-12-23,2000.977412731006,-21.542037167005244,2001,0.8424775957160199,-18.929048162795844
2000-12-24,2000.9801505817934,-19.897098250074343,2001,0.8451019264702648,-20.144775159330642
2000-12-25,2000.9828884325805,-19.48572258168376,2001,0.8528498727158876,-21.59099297369423
2000-12-26,2000.9856262833675,-19.115633426572476,2001,0.8567019865656672,-23.09309146852657
2000-12-27,2000.9883641341546,-21.848031820799207,2001,0.8620597726076906,-24.57446637010085
2000-12-28,2000.991101984942,-26.49318247239122,2001,0.8593244871404462,-25.644882438288818
